(11.882560583994177+1.4194180527669809j),(-0.01843247916863354-0.02439152687652097j),(-0.006288389032665084-0.003085272600309788j),(0.014968335690326462-0.01033180417921864j),(-0.03577160803112685+0.007696436521461662j),(-0.015094990735893328+0.04016039963303915j),(0.004813051087785514-0.02303784973454875j),(-0.024641375480813733+0.022914707811053883j),(-0.020239854715982927+0.009386143500569783j),(0.040587082160989545-0.011996818529850236j),(0.04334556604321298-0.01947376089717322j),(-0.0242352133400603-0.017188787528685356j),(0.9987104981907956+0j),0j,0j
(11.90048482544135+1.3731163310323757j),(-0.014213769068918535-0.04629269862704929j),(-0.024386269895446844-0.007315563936117445j),(0.017125462403460703+0.020077604844245506j),(-0.019916018235207975+0.05025519909235615j),(0.010087212110002727-0.018852815941172694j),(-0.01414375968757997-0.04095077545049841j),(0.0134141702533913+0.01867719591300852j),(0.04195575394525411-0.006722529346793574j),(-0.09493887936908618+0.07597408961166366j),(-0.016837204497363534-0.017930103660750416j),(-0.029159868947778365+0.012081330321456047j),(0.9987104981907956+0j),0j,0j
(11.917709478766186+1.4171801740412528j),(-0.04078452160480636+0.043147514312482774j),(0.023758797407928668+0.02498804676715211j),(0.002219228562069256+0.032145177044779025j),(0.021088534046638595+0.03445798304098992j),(0.01923616154341158+0.04666134941671552j),(0.010646429488602619-0.011501288693277295j),(-0.022655951343298925+0.021807033326539205j),(-0.03398214177448002+0.07077177926392196j),(0.0813521501872909-0.0455329928541991j),(0.027220900159077594+0.0004168009032534904j),(0.036570446096390694+0.03906159410685488j),(0.9987104981907956+0j),0j,0j
(11.870770847759648+1.4558748764928655j),(-0.026913864951662085-0.0002987691898358978j),(-0.007923949629295754-0.06769191530140536j),(-0.021397087708380225-0.005071423271840278j),(-0.008317015946558518-0.0018469673528054213j),(0.035928344281088834-0.024284115244405977j),(-0.028898236453950066+0.016939743135537057j),(-0.009062900578874138-0.017059070089679825j),(0.01132357141224181+0.0021005692990416695j),(-0.04268910956396921+0.04551421724089423j),(-0.03291596240173213-0.027674736261925088j),(0.0058018183829502525-0.015542454034935696j),(0.9987104981907956+0j),0j,0j
(11.910241828734257+1.462069864365017j),(0.03009921312014751+0.010585150201948907j),(-0.04313335482221573+0.02166390509839765j),(0.0015090444558197441-0.005752539519549696j),(0.024891630466380366+0.046967780334908595j),(0.007720812955764874+0.018089642011556988j),(0.03422348989355628+0.048903189827873304j),(-0.06731310445143099+0.08615347224982113j),(-0.02495399232307054+0.053778051577040596j),(0.04730966740815605-0.015046830554704025j),(0.007427850437002264-0.02776698674547768j),(0.007866622148177883+0.006151421824173109j),(0.9987104981907956+0j),0j,0j
(11.884370538474707+1.4242540969592703j),(-0.0346290187787688+2.5065130739423958e-05j),(-0.0024036014962949305+0.01080490441266772j),(0.051109617815274566+0.01206371861023521j),(0.0019163290393380931-0.03494570795567893j),(-0.01489685824460283+0.011484937071502515j),(-0.02939671614722661-0.019933738472991385j),(-0.01278067430063522+0.016888762925765164j),(-0.018615886246760537-0.031114572545737948j),(0.04849058207077749+0.03061690064960905j),(-0.003751301866079304+0.058793367146600106j),(-0.023673912998477997+0.007425943696331923j),(0.9987104981907956+0j),0j,0j
(11.903790066621974+1.3954580890116646j),(-0.043860850109996005+0.006320576357100455j),(-0.0021644562707313457-0.007542238150079188j),(0.0022130070715749295+0.004165626552328064j),(-0.021658747399125218-0.021247861031745738j),(0.031783870524938904+0.006337080133850308j),(-0.021766922398582134+0.04270848758121451j),(0.019193043480125144+0.035010998145019755j),(-0.06067151213390964+0.0695333739905462j),(0.03590354295584405-0.1053322100631581j),(-0.03709825551082359-0.008310343926859264j),(-0.012047125002261811+0.02283482762024115j),(0.9987104981907956+0j),0j,0j
(11.898275408242858+1.4837111517104382j),(-0.04181993730065034+0.02118048649061525j),(0.0447462743280817-0.00664229179231814j),(-0.04323877878140539-0.020067248184357414j),(-0.004547292370415867+0.015047087294644629j),(-0.032316054948951234+0.002871787848158662j),(-0.003019580947554166-0.03429565626470373j),(-0.03665443358929227+0.013035245509769495j),(-0.0027855108435487002-0.017964914125024184j),(-0.046430592152792854+0.05846272608143158j),(0.01730727683875615+0.01114482549648242j),(0.006112814117501503+0.0008601465683846883j),(0.9987104981907956+0j),0j,0j
(11.918976746631934+1.3661692390294053j),(0.02317350178041461-0.009534312874803618j),(0.007406608348187467+0.00047213441944772734j),(0.0457820614429843+0.03079799192389991j),(0.007395309203085707-0.027104976800095357j),(0.0011080807340527704+0.010255842022219403j),(-0.008128443824049201+0.024333452655994903j),(0.01627732816784204+0.02041733473810739j),(0.04313879262516576+0.031162149650534852j),(-0.005934075175706488-0.021159299571705995j),(0.009115144002516054-0.005205546006936108j),(-0.02840831074008897-0.05396254945463484j),(0.9987104981907956+0j),0j,0j
(11.887028104949984+1.3838364727405297j),(0.004051881425016149+0.06973988274953022j),(-0.008987971096933323+0.009185234595477432j),(-0.02189475078966588-0.010792394216755943j),(-0.04517542509772075+0.019942922716916323j),(-0.03759521441037373+0.03706285156116534j),(-0.023765760679711256-0.04331802963898129j),(-0.045503719911727816+0.02720411273373975j),(0.0049206633744451715-0.010194644455578373j),(0.03431638705219588+0.047110420260843534j),(-0.02295272459406801-0.01298261642139337j),(-0.05708217186169036-0.02483111238342167j),(0.9987104981907956+0j),0j,0j
(11.915796186720936+1.3537142920708547j),(0.012944251091961956+0.008854107786901148j),(0.024621329983100147+0.02210738253357733j),(0.017645183981592732-0.009292969966411518j),(-0.02051265051059424+0.00846250363885979j),(-0.013770863285757075-0.03691579367904449j),(-0.0016696284132720063-0.006550833404605579j),(0.0012452788505641806+0.011681265323629798j),(0.05771347568119932+0.03475549277312986j),(-0.007463650153340914-0.08953407562393204j),(-0.0288374617625455-0.02675483660182551j),(0.03703156783868021-0.01880337553674309j),(0.9987104981907956+0j),0j,0j
(11.911712874376107+1.4597823034405728j),(0.021436311708108155-0.004384644953459877j),(-0.05506419920622389+0.023539828370352303j),(0.0018218036623646738+0.01762245293157759j),(0.028485108890864884+0.007415549909697672j),(-0.0005974890584869155-0.010029443605839648j),(0.043382042537996934-0.013385748958877397j),(0.01944798660580488-0.037958712996928975j),(0.032814010750935575-0.08996143623412006j),(0.014561256673678413+0.0663404805137808j),(0.008478488637722648-0.009654641781610088j),(0.0017810153576693199-0.03566442264954922j),(0.9987104981907956+0j),0j,0j
(11.900176066424253+1.3595114535053656j),(-0.022558358729329306+0.02699578246425565j),(-0.011185486982312929-0.023304335484866944j),(0.029634013251069236-0.00797656523351642j),(0.02955809333831324+0.0022380608457777465j),(-0.015269065222363279+0.029642081052500765j),(-0.002844677423056386-0.01690079523016222j),(-0.03429153519489199+0.024455012621792102j),(0.05600886037345768+0.08709023795372703j),(-0.04768819476208547-0.05625823786500182j),(-0.008338349897570643-0.0009253896652257256j),(0.04508524870501447-0.032463412041339276j),(0.9987104981907956+0j),0j,0j
(11.893783724505493+1.4031366206658133j),(-0.030109775108462338+0.026492889613677077j),(-0.009008533805012642-0.0005413736977253874j),(0.01781223974319332-0.015739309755787648j),(0.007663171316267842+0.025112197146775383j),(-0.03443674241368588+0.009702026221721645j),(0.004211031959901133-0.020283763184403805j),(-0.02278202355780778-0.022281352877815283j),(-0.060599391447154566+0.018622585336172216j),(0.06368121635088099+0.026768823504792025j),(-0.007934634816215157+0.0009156324914480728j),(-0.004519250183554941+0.03348853551171373j),(0.9987104981907956+0j),0j,0j
(11.958622851716585+1.4434654994461198j),(-0.008541085866390123-0.0024123970544835983j),(-0.0385369802027339+0.010510616620554311j),(-0.028760261250470445-0.022901805407755785j),(0.026937045405233177+0.014457218619614475j),(0.004339258869196009-0.040872728387722865j),(0.04421014677186608+0.019241452861197106j),(0.05692236367173044-0.013408111209959158j),(0.041085211176641705+0.058700089143449805j),(-0.029730328126504262-0.005741651257687681j),(-0.006163312751360377-0.004091588130859283j),(-0.031192707520683344-0.046102671860227526j),(0.9987104981907956+0j),0j,0j
(11.924998270404945+1.4162668386017372j),(-0.002473813427619322-0.05123648670262217j),(0.00274620540494614+0.010308291585126837j),(0.01896975211709355+0.006760149332349641j),(-0.031250634431726536+0.012660324550487587j),(0.010816686162949047+0.024109184164468698j),(0.024997102517136046+0.001567454255929164j),(-0.019195108002682988-0.01583285565574265j),(-0.04727865868099918-0.09459721971604305j),(0.013274976253181596+0.06467605907861146j),(-0.025279417160429866+0.00042697504319097j),(0.0039669002874365335+0.009244891158753214j),(0.9987104981907956+0j),0j,0j
(11.90747515614608+1.370893155328968j),(-0.04701786414035983-0.018362404851011913j),(0.004916532484314933+0.04495062914585243j),(0.023531694426499397-0.017474705402387963j),(0.011808967288777566+0.006912338119855494j),(0.006215344433357417+0.06127101026565469j),(0.019400598655155973+0.025316126410753148j),(0.020943668889176485+0.020613075477691353j),(0.01809911241053696+0.038336085993976296j),(-0.05697453243254548+0.012472432016441857j),(0.015755980146390087+0.007811483310315977j),(-0.011538469659720028-0.05633233796052202j),(0.9987104981907956+0j),0j,0j
(11.901919793291391+1.4372846101147396j),(0.049189601013490285+0.02259729591591011j),(-0.003856682994301395-0.025381507612045412j),(0.002847385510413969+0.032733828465817336j),(-0.017254810921465996+0.10250235868954172j),(-0.01145353151468479+0.00230029690562439j),(-0.009772427621498325+0.018822629409355224j),(-0.0012157791473570278+0.028065000232428756j),(-0.028078040032143953-0.041938353242275794j),(0.0153904709315692-0.017511959721343853j),(-0.01612568012119644-0.008390699314758719j),(-0.019100213892056767+0.02727140017449938j),(0.9987104981907956+0j),0j,0j
(11.854724343033348+1.4036065933465134j),(0.0017502455039138283+0.02006916166244049j),(0.03621755265681713-0.014907235700615161j),(-0.02272963575499809-0.010768686397144081j),(0.04120965726211458-0.00223735449581477j),(-0.057075094667320136-0.005301690929661729j),(-0.0019015003445468394-0.010667379035708607j),(0.015850877749008042-0.011310275811743082j),(0.038915141176776955-0.02969539726832602j),(-0.032851847153749-0.0018629003826775173j),(-0.061122281330463255-0.0038435281526919616j),(0.03865042525804722-0.029570034930232178j),(0.9987104981907956+0j),0j,0j
(11.942396153183767+1.3893567489844336j),(0.022420358479928678-0.03416256847976953j),(-0.037299564670023946-0.004527705003672951j),(0.003808434458297441-0.0012628676815781004j),(-0.0533801802880693-0.03020157301781473j),(-0.0327373728705195+0.01782141284581607j),(-0.06030662138403263+0.013604276913173223j),(-0.02810416353429388+0.03297449204440967j),(-0.009995135557744832-0.010403455629364454j),(0.024015166912673948+0.036400845701154344j),(0.04497298122647286-0.03005507333877115j),(-0.010635620531616869-0.04260697092079787j),(0.9987104981907956+0j),0j,0j
(11.876495647810605+1.3938582777617765j),(-0.025429933647106724-0.010503519964598081j),(-0.020552929117824227-0.02717035078610076j),(0.034133027485615475+0.022606864771575183j),(-0.009776808233568576+0.01853931692537489j),(0.028441371318765025-0.08226332213869189j),(-0.019531052325994166+0.023203816915931097j),(0.02293734166076103+0.04790608441852275j),(0.04973324223789183-0.023447883344335427j),(-0.018676416647329604+0.012354275902384283j),(-0.0069436056042963224+0.009345903098411115j),(-0.032812333688289716-0.02611422581592259j),(0.9987104981907956+0j),0j,0j
(11.91696390788968+1.40860960533194j),(0.026602450468586225-0.016689597685988496j),(0.032433916413235966+0.017752876430288174j),(-0.014059681257220333+0.022809481262232867j),(-0.015679086202541152+0.026272932047801702j),(-0.01768103310355029-0.05354502548630777j),(0.038604540435044354+0.010166446564807032j),(-0.014743169584296702+0.028595028144984224j),(-0.054087205671687184+0.03403663234129792j),(0.03649686258237504-0.03393046877987976j),(0.016511322652729296+0.027479338258082957j),(0.049420629802001716+0.026562471375111033j),(0.9987104981907956+0j),0j,0j
(11.888011958590958+1.395201790260289j),(-0.04265782999667978-0.019483067867938065j),(-0.002027888074826555-0.055733454339253384j),(-0.0016753603588884197-0.032248581315499764j),(0.01895130911084893+0.052964662671332985j),(0.04233195812318745-0.02905320378047903j),(0.004047531033076531-0.007725993426775685j),(0.01760897096799205-0.03046922644414296j),(0.05510716325328639-0.05779570094637637j),(-0.05064650422263513+0.012713534580353755j),(-0.04363296226664627+0.00873317275005455j),(-0.011220708954574677-0.05226051555275334j),(0.9987104981907956+0j),0j,0j
(11.894769456625315+1.3978237724332474j),(-0.07201628409162777+0.011216210902824384j),(0.03865504582759201+0.002497762731601051j),(0.016097660320940232+0.024818485210690286j),(-0.0017598902187928103+0.003696512461382806j),(0.034692425851572846+0.020781921280509708j),(-0.0212369217295123+0.009412570396495179j),(0.019306360211539145+0.008646773795347416j),(-0.051294704463498535+0.06103157878882015j),(0.07625330299021033+0.0021691280389071112j),(0.016995431644832675-0.033042266503110436j),(0.016870209985277187-0.006860399903823539j),(0.9987104981907956+0j),0j,0j
(11.937464768334316+1.4196490269258641j),(0.012999404200739792+0.03629773656493995j),(-0.017361612924372345-0.017180205393176738j),(-0.0008627744787010061-0.035792606260285686j),(0.05861876200388681-0.0028197560866982966j),(0.004593898579601005-0.018702797928563754j),(-0.004126557594692933-0.040992873106922484j),(-0.010352633529846122-0.019447444252098895j),(0.017551395582969042+0.004048834965301537j),(-0.028571315922700874+0.05221846737501822j),(0.01500811397234482+0.007084810234499632j),(0.03165367332144901-0.0282411267511283j),(0.9987104981907956+0j),0j,0j
(11.892577919589318+1.3754775525533482j),(0.001373131349170175+0.01606584198881779j),(-0.012562122115438945-0.041562212736665265j),(0.011258908018070127+0.0006188710872909731j),(0.020715150462279952+0.06326204555237848j),(-0.006899301741374474+0.023583127047330676j),(0.01992266364841489+0.0350776468387929j),(-0.06189255294834539+0.0005630497952375437j),(-0.0517930843645677+0.003024648133039362j),(-0.03370742392297961-0.08979566259226467j),(0.06263346134075276-0.034236897772282615j),(-0.04327170594731353-0.028450735350527494j),(0.9987104981907956+0j),0j,0j
(11.903431270256737+1.4458376635169152j),(-0.0031459543329444423+0.031133886489950285j),(0.035828928698382376+0.005774946901332477j),(-0.029231405482979575-0.024519395915627948j),(-0.010471646403022224-0.04365921308742236j),(-0.03632644314737914+0.00857186466194049j),(-0.055504893350712285+0.02175716494698654j),(0.005078378244578789+0.034490243292338046j),(0.013208305535566841-0.08219135139525015j),(-0.046321896526735865+0.05401026771269886j),(0.011435251561670697+0.027833724757598023j),(-0.01363458231286032+0.02747360832488956j),(0.9987104981907956+0j),0j,0j
(11.947494610585432+1.3900600238468237j),(-0.02960362499307613+0.04604433999489599j),(0.020302677681739593+0.048337839662434816j),(0.012094695653015006-0.011932191653017149j),(-0.023759021855659236-0.0037061999632851846j),(-0.001887815024481647-0.00046144697986202216j),(0.0022849526321493327+0.005998436894709885j),(0.03343191661990906+0.04398612412445484j),(-0.007729597049353741+0.03593495693701125j),(0.07539251742922315-0.08683623916104341j),(-0.03264379478641259-0.040237289594688856j),(0.007387541119381254-0.04470364651995884j),(0.9987104981907956+0j),0j,0j
(11.917918872842366+1.4065234210857578j),(0.04414520936299524+0.01903182311546135j),(-0.01153173381198575+0.006723377714108469j),(-0.04415779436977567-0.013853666388047498j),(0.02813853993378315+0.004614979986328455j),(-0.0153437151421887-0.026676860547547553j),(-0.034029181226232996-0.025944641494484083j),(-0.007417064023358742-0.03227006681981948j),(0.0029340861095868732-0.06864511585327274j),(-0.04672890879253717+0.011433294650244922j),(0.009058708637621874-0.03899779124309491j),(0.0038077321505571122-0.0034396768225592785j),(0.9987104981907956+0j),0j,0j
(11.950671619889594+1.4004946327161156j),(0.0022491646908197015+0.043701441864105836j),(-0.009636755175131066-0.00896344727797982j),(-0.009561086316827866-0.009004129340557582j),(-0.00512424567009391-0.031232377919517006j),(0.05344512850835863+0.004048040462585896j),(0.00621537807360294+0.023000034934522316j),(0.01124949050439721+0.005780363367632555j),(0.04068524506073552+0.017148787205455495j),(-0.01539905601559341-0.09845774012838368j),(-0.0600032693712369-0.06631521901359205j),(0.0019821589536271004+0.001691237608233634j),(0.9987104981907956+0j),0j,0j
(11.931046373127494+1.4196259047278614j),(-0.014767050723554217+0.03054040802604563j),(-0.001470086662149643-0.029441155919221015j),(-0.015641713477957495-0.023341436128574367j),(-0.015594477064071677-0.02552200326462261j),(0.006444929011025928-0.005334011542547895j),(-0.013739930042724337-0.022595652892543085j),(0.03209673226539352-0.03714620317188128j),(-0.012769945384101488-0.027966610989924597j),(-0.005947076145852561+0.06588898021445694j),(-0.04216932307004762+0.034513591502554355j),(0.02906562545368262+0.0328029408007248j),(0.9987104981907956+0j),0j,0j
(11.881385304948289+1.3848211425294328j),(0.00030240993021012075+0.006952091093221358j),(0.00795120807234835-0.013836485649575122j),(-0.03438690581114384+0.0036414875070050062j),(-0.02457832998627179-0.025292033403191125j),(0.016218674460715996+0.009917728405833277j),(0.019492404350079488+0.03659899663263668j),(-0.03336219898855415+0.025502098314222295j),(0.05868533699042871+0.05749657803475343j),(0.024920389866976256-0.017871804132062002j),(0.03915363459196668-0.053596170314537776j),(0.010498533962823284-0.012901824409500558j),(0.9987104981907956+0j),0j,0j
(11.871963882380737+1.4076603842553426j),(-0.006410023254172451-0.010549334249701486j),(-0.004441308318184262-0.02221341249390653j),(-0.038474958640412615-0.017035008044787595j),(-0.014812146132841604-0.023540809817066514j),(-0.002000319637199985+0.012580355924806146j),(0.0025340222940202148-0.009705324356651526j),(0.012049774939933788+0.014790974829807874j),(-0.05886717998278206-0.02023832042846164j),(-0.009738124113011115+0.011842104054811384j),(-0.0630668357547288+0.02358795540589804j),(0.014708366382246452+0.0032261516369049012j),(0.9987104981907956+0j),0j,0j
(11.905039041074856+1.4219104784074643j),(-0.015569010082171032-0.010032558627512584j),(0.025959033973503166+0.004444730410748373j),(0.018917901908504217+0.05115952074394216j),(-0.010662238233684538+0.028787070201119737j),(0.024824254166206754-0.007704664815007589j),(0.014149604991977593+0.0279115641880584j),(0.020263664503192023+0.01813570722218504j),(0.014887559408651971+0.04787489178072498j),(-0.05016225759440943-0.06398192156388437j),(0.009243040916897337-0.01336227532906482j),(0.0005127596448973506+0.02485612873494158j),(0.9987104981907956+0j),0j,0j
(11.903902052620777+1.417208011880673j),(-0.013526512573234263-0.03302669274933823j),(-0.0423882950337948-0.0014433137960742151j),(-0.03271648471466872+0.02812808409572244j),(-0.00954450004781721+0.001151040743644107j),(-0.03852251410157756-0.045258713120424336j),(0.0005909750962929134+0.04590724740660295j),(-0.02953997399959763-0.009863703758079982j),(-0.047954107766156884-0.043962632902584814j),(0.06926928177017355+0.02078985900507469j),(-0.026731931950038777+0.030412383284659898j),(0.033568219920044794+0.05299080703640229j),(0.9987104981907956+0j),0j,0j
(11.836515863568104+1.3605587256976603j),(0.06454185186432024+0.03484502095055971j),(-0.0017542029791077565-0.003084781921358054j),(-0.012190220807200877-0.0018051380547656481j),(-0.009767940612978967-0.02939186871761084j),(0.03159755588218428+0.03899995194846589j),(0.008867574669203512-0.058042853880064055j),(0.022381090623240098-0.02052693465618278j),(-0.003607577470990451+0.06682175653570993j),(-0.016314082433502197-0.019826198002227596j),(-0.03481283552121074-0.03527472752981273j),(-0.016348801175098814+0.026180070326592718j),(0.9987104981907956+0j),0j,0j
(11.957272723968636+1.4273659204925555j),(0.014921198957014197+0.025960944592446362j),(0.01178466106049883+0.03934691346694928j),(-0.039851333225026486-0.023520279217045983j),(0.01899114438918041-0.017177570782209935j),(0.0006194681434381936-0.03363417992026621j),(-0.006641505182015674-0.02528222442889577j),(0.022270502758378496-0.031024377891645062j),(-0.05367845651399787+0.01802559633816225j),(-0.0025906357598762253+0.015747288274161757j),(-0.012176672283154026+0.006421697432241535j),(-0.005613931293027077+0.033548746537823144j),(0.9987104981907956+0j),0j,0j
(11.888939017605491+1.4299839337199125j),(-0.007954277117721766+0.0001153397600912702j),(-0.01526843966269463-0.05334629710179645j),(0.013151378831136193-0.026092023991694385j),(0.018593278050373755-0.036745397161596735j),(0.008743176933432996-0.003997541430691929j),(0.007222792270640932-0.025431413941008785j),(0.017397447874172103+0.0009091293156348011j),(0.0791119340991317-0.02581297248064353j),(-0.0862394958062869+0.02107119688398454j),(0.027063897516325416-0.030581309470376544j),(-0.036005676608980436-0.037718940447363625j),(0.9987104981907956+0j),0j,0j
(11.88342450923529+1.4454486487103124j),(-0.03589106840517228+0.009851478399335107j),(0.008511195640169679+0.01590384876496862j),(-0.03659450592755756-0.008031747139554624j),(0.025023970349899734+0.021685266702865226j),(0.003914353673554631+0.02903701179765992j),(-0.012572569955490828+0.02053250518933419j),(-0.008907505911463116+0.027467625318369836j),(-0.05442188203564741-0.05645890664734369j),(0.09017468166452228-0.00810424968618056j),(0.015215922121546526-0.016641323112599336j),(0.04381525513397649-0.012816995976675249j),(0.9987104981907956+0j),0j,0j
(11.89200390341405+1.4227586176488884j),(-7.913433662339736e-05-0.023659770871303606j),(-0.010779033177655627+0.003098911869075679j),(0.012350189787063537-0.012421829611817231j),(0.006647749125271191-0.013305364363364314j),(0.0318624630580729+0.0434356894737914j),(0.03231937473015778-0.038303758839212054j),(0.024759420193820235-0.022533955568043995j),(0.07218011850991249+0.02446986774450759j),(-0.0822851016178761-0.024826241489734634j),(0.0333444458996244-0.0024451410327763212j),(0.016817284447982063+0.000716327580131973j),(0.9987104981907956+0j),0j,0j
(11.913229085510093+1.4500181597690847j),(0.03403134909960414+0.000879528107017212j),(0.004015123725185159+0.02022839976009597j),(0.021174370209924617+0.024940296493723244j),(0.04287832868120543+0.030839375471743546j),(0.0002920687521376225+0.024761095138664917j),(0.026610332076909767+0.01976298393205908j),(-0.041698171207630745-0.05695995753555364j),(-0.04094607693743911+0.03877170471717316j),(0.06764803040738489+0.006644663497943725j),(-0.008732885281373792-0.017082112597180676j),(0.020451532756743822+0.011865716168578226j),(0.9987104981907956+0j),0j,0j
(11.8721420735854+1.3946910885223065j),(0.03932270682607189+0.007720172452431319j),(0.02204727876909174-0.047939218097573816j),(-0.006738382871304988-0.033760831154124815j),(-0.02572570709902024+0.0008478265977690733j),(0.033255265522594966-0.003925114052254588j),(0.04011447092254982-0.0014448856854289375j),(-0.023702979828849887-0.013495340374930137j),(0.009529021355107154+0.05236392403123755j),(-0.059567666723492806+0.01262153375790148j),(-0.05987118587403927+0.004872563695182236j),(-0.03484260821820285+0.051750185267533846j),(0.9987104981907956+0j),0j,0j
