(9.164315652831094+0.869953348247192j),(0.006428396001949128-0.000783292016411685j),(-0.0022912470771619866-0.00038453508223087844j),(0.011655105946766192+0.010985503403131786j),(0.002989201727335124-0.005767240993068571j),(0.0010827003568839267+0.0008991817437882413j),(-0.0007781565238198505+0.007725190980731849j),(-0.017319835496765287-0.011177185875365874j),(0.010312891301556503+0.0025581850205148504j),(-0.009463369170064267-0.004565671985896053j),(-2.136140746368054e-05+0.0016417822068923163j),(-0.00866251483392033-0.011730431061642477j),(0.766720405811508+0j),0j,0j
(9.154683662254751+0.8741160360578722j),(0.0005133630114543515+0.022160050798544467j),(0.002146292221641078+0.0014092641216340244j),(-0.007110002585201017-0.00883838516023959j),(-0.008945244226525668+0.006861553435248014j),(-0.012822455571522905+0.00937118550063054j),(-0.0017931403136399744-0.012913861929594287j),(-0.03442494751622241+0.007897959581760278j),(0.0014444181038333502+0.009727741511455345j),(0.0016807626010727625+0.002759825884032244j),(-0.00529606160272732-0.010361247433004562j),(-0.017496842545067268-0.008911051197504394j),(0.766720405811508+0j),0j,0j
(9.16314796151724+0.8714964963390294j),(-0.001071707505302803+0.007039662957401355j),(0.0034689541416887803+0.00611415927686957j),(0.002571471219501756-0.0022496160009609634j),(-0.008634034564107846+0.0005672158603218266j),(-0.004124833590561207-0.00870703873916051j),(-0.003758071799650598-0.004162721608780256j),(-0.025724320654324083+0.004973464587816804j),(0.008520957081542786-0.004508645179549745j),(-0.0017843865617155482-0.00804650255541317j),(-0.008094495684243237-0.0030680289332408535j),(0.012644902975013021-0.005266829931548199j),(0.766720405811508+0j),0j,0j
(9.161715689134077+0.8942816956806174j),(0.0034081643376508122-0.003292079689896697j),(-0.01528819141363684+0.005877137353348797j),(0.004900857141580839+0.0031233283482381413j),(0.01578748062368064+0.0025657368332442244j),(0.007972106052713606-0.0018627140762231265j),(0.019467600318657793-0.006350057519567242j),(-0.006951429973530149+0.00935869924122435j),(0.010970509119065705-0.0147181216122506j),(0.0014344924308270514+0.00919723239503045j),(0.0033855922752818353-0.005655007247862691j),(0.002809241712899266-0.012818563280430411j),(0.766720405811508+0j),0j,0j
(9.155161089626077+0.8703927147573112j),(-0.006740216541766028+0.008813542445106556j),(-0.005016108190232109-0.005682591806738541j),(0.008796916305601615+0.0005757063493086467j),(0.0032421960953996523+0.004428696757954593j),(-0.004956157198858475+0.007332639486499605j),(0.002050671113100532-0.0037901816264895296j),(-0.021543400290670763+0.03188317253978414j),(0.009804028068675318+0.013670337328275332j),(-0.015112638642161141-0.011030917997804477j),(-0.0014993354796814138+0.0037539315373496694j),(0.012776195552056412-0.00792918180612142j),(0.766720405811508+0j),0j,0j
(9.157635450128762+0.8768602420232177j),(-0.007937718516595084+0.004403193587640696j),(0.0009758310648152976+0.003516359204626232j),(0.0072504267693386665-0.009126903177691853j),(0.002752478426069383+0.0059196126686736385j),(-0.008777273608992272-0.003010646824884315j),(0.00607393817048929-0.007681014507064765j),(0.003671921732378266+0.02382545545415339j),(-0.005796232667376034+0.009715426165239734j),(0.0032627119617497213+0.004730414481680739j),(-0.0014524495555576166-0.0033961462781457764j),(-0.003859747224235518+0.00485714779807102j),(0.766720405811508+0j),0j,0j
(9.16992828675438+0.8943927457825508j),(-0.0037485365160278257+0.0008326619297375736j),(-0.01866807455259702+0.003931099777157826j),(-0.014035179552764385-0.004799504879501648j),(0.004109828276158359+0.007668397794863449j),(-0.001266847466656481-0.013761610341993852j),(0.009742612917911897+0.003218555920345755j),(0.028234926700562595+0.022283190549641063j),(-0.0007748769444723162+0.0039595087171054285j),(0.006991083243170479+0.014247234330430623j),(-0.002108627610165929+0.003102710128676251j),(-0.014575171843313132-0.009394921136057777j),(0.766720405811508+0j),0j,0j
(9.164779240248144+0.8809629336461966j),(0.00023498430449185505-0.01680901625918457j),(-0.0027339727267998264-0.00028758120061696864j),(0.0035140355485241276+0.0025465527052533216j),(-0.01052986317389299+0.007323556096146006j),(0.0030743673991036062+0.008724078766367462j),(0.01008392157804816+0.0025775127708658183j),(0.027060336375031045+0.016222330348610627j),(0.008465677855661276-0.01788067380437099j),(-0.0025160206991310242+0.006756230572741149j),(-0.00235552171419533-0.005804597158889042j),(-0.0042334280859880405+0.0005595651512524894j),(0.766720405811508+0j),0j,0j
(9.163269565778029+0.8722866480341309j),(-0.015906347960953512-0.005529305325901937j),(-0.0023220391585676266+0.011935527144434252j),(0.006410925652825417-0.007341532460747632j),(0.004201864910159358+0.0025809328349115975j),(0.0008498067378119563+0.020198758807094687j),(0.00437674625524731+0.00729403458841657j),(0.02904915825355481+0.012600836167321341j),(0.004239146080658152+0.016571463110442296j),(-0.012984076470432867+0.009371829803374601j),(0.0076189397563392845+0.004081745842879533j),(-0.0037391058309606436-0.01881180895203717j),(0.766720405811508+0j),0j,0j
(9.154426590629843+0.8882946081464107j),(0.01785044293114571+0.0073031955896173196j),(-0.0024056621328575984-0.008357823811761669j),(0.004614081480341203+0.011885543473255572j),(-0.007344041117366758+0.032789904007875154j),(-0.003041821662220388-0.004155740757258199j),(-0.00024484376065903035+0.0010272339276664044j),(0.03245266306421163-0.0011221213512122808j),(0.011789230908528688-0.007731626317387188j),(-0.006946202252950007-0.004515222419049975j),(-0.011462161437054964-0.004500719617165059j),(-0.01017854662874199+0.008957173725708392j),(0.766720405811508+0j),0j,0j
(9.149346168599628+0.8820514783520665j),(-0.0038658992877803637+0.003611168254133247j),(0.01408975514834291+0.0021949589834343902j),(-0.007120171427992622-0.0018156708579076947j),(0.010349464919811622+0.0023964602007702195j),(-0.017099686078559585+0.0039043342624279715j),(-0.0068584803154596585+0.0014612266036114754j),(0.019822101783028716-0.012928412509382307j),(0.000448795447837904-0.002486999185194346j),(0.007979658632624757+0.007574945754281622j),(-0.013912761147305254-0.00046472094995384254j),(0.014077515813076763-0.001916118738506536j),(0.766720405811508+0j),0j,0j
(9.166901904349483+0.8758615547742831j),(0.0036190200185163696-0.010441954781489389j),(-0.007966431089285485-0.003299075504147134j),(0.004079271368470971+0.0017019543673975762j),(-0.01249845938890958-0.009312830327937054j),(-0.00882328825122733-0.0003850050173736536j),(-0.016828310103442545-0.0010346587528487772j),(0.01059878853652621-0.018542295347147623j),(0.0033026238674477206-0.0021533572374390414j),(-0.00850326197900575+0.00327915759465032j),(0.007645538063750753-0.005969146730729255j),(-0.00908219714524415-0.015042233761860804j),(0.766720405811508+0j),0j,0j
(9.15433607932974+0.8778283699643524j),(-0.003319033461533675-0.003436862237494332j),(-0.004296007097436405-0.007984740738931849j),(0.00962431586888457+0.007311592770004052j),(-0.007280930358367245+0.004938556032785412j),(0.012283578545216684-0.017168311079264566j),(-0.008416594977091796+0.008408145202756873j),(0.001628129321721513-0.005063459125769345j),(0.0011265027497125452-1.9382506934383006e-05j),(0.0009410475055019471+0.0017528095874890359j),(0.0012276999960591168+0.003854579341808577j),(-0.0079460019765198-0.009718118144317625j),(0.766720405811508+0j),0j,0j
(9.163463811719009+0.8858908708717776j),(0.0065695666973512945-0.0013037287173296597j),(0.006945333425534093+0.003645575217498435j),(-0.0030026641488753725+0.00964052487958171j),(-0.001106500585328561+0.008934571582731619j),(-0.006240604803700679-0.0149307064421315j),(0.010802761070310973-0.003016331999676156j),(-0.008968281227330233-0.021452935620661105j),(-0.006589997731078391-0.005740927891520617j),(5.439579404484165e-05-0.0008033942581335421j),(-0.005461151341312573+0.011490087003884774j),(0.013522405603785537+0.006162187289176576j),(0.766720405811508+0j),0j,0j
(9.157926393262187+0.880811841289785j),(-0.00446834798231924-0.009544975210685728j),(-0.006358516176141978-0.018200530828787493j),(0.0006219938859947649-0.0016228894385151849j),(0.00703154009260994+0.013726203229192996j),(0.008639375769708347-0.004481345418215225j),(0.0042672833509209696-0.0003454398833220287j),(-0.01770573212707407-0.025034852089168363j),(0.005369863626486098-0.01437267641192958j),(0.000631231221628171-0.0016105474200579515j),(-0.007023980361866069+0.005925883899089174j),(-0.00031464992157247823-0.015084639626278332j),(0.766720405811508+0j),0j,0j
(9.150521052177522+0.8682199504045244j),(-0.025857042605350038+0.0024272818258943927j),(0.0075057372499099185-0.008327349643158836j),(0.00574150367257599+0.0072943559103331584j),(-0.004948087231385892-0.0020792382734053237j),(0.010211780835075311+0.002384829568203078j),(-0.004613643185718663+0.0015162272176524041j),(-0.020884526112002394-0.012610574247106923j),(0.0008054820580994291-0.0008316257880314894j),(0.005998506222322106+0.004345188680043452j),(-0.002409146322579972-0.012713065647512019j),(-0.0007921443172315135-0.0037457194873157466j),(0.766720405811508+0j),0j,0j
(9.177345745867024+0.88470291388469j),(0.00591238860571526+0.009601265692121053j),(-0.007114446605897889-0.005753012552168219j),(-0.0013065058262974605-0.010284895320410242j),(0.01672162469689307-0.002724484506044734j),(-0.0017583494138841698-0.0015770580272775883j),(0.0002155390234470653-0.007968390393566394j),(-0.0293422293739688+0.0013850598186241356j),(0.000399601890518372+0.006019741536615831j),(-0.009164419822482811+0.009415669868608062j),(0.009978240212863424-3.3951098909017208e-06j),(0.01141168583306475-0.009874068266776614j),(0.766720405811508+0j),0j,0j
(9.154303461053729+0.8713490827780757j),(0.001608869125165364+0.0005790692139423697j),(-0.004400826006921221-0.012496403352705712j),(0.002971663300392169-0.004169306933306749j),(0.0008710627387438427+0.01601214701706319j),(0.0025281470432654543+0.0026450514291424623j),(0.004128472403161833+0.005365889575928011j),(-0.0434174507479468+0.012142885346212336j),(-0.0105490741602672-0.013369757715165768j),(-0.011567756677180518-0.009151325214547978j),(0.01459473609327828-0.0086781653957877j),(-0.016547175192568254-0.009478062893598461j),(0.766720405811508+0j),0j,0j
(9.160259600344979+0.897406322004629j),(0.002679057026621439+0.010040539097067577j),(0.013323206323639845+0.007028026070082597j),(-0.009200649116516649-0.003759538251869754j),(-0.0015534700233363883-0.016409312848047267j),(-0.009194192330168188+0.004797522282535757j),(-0.00971896167045627+0.0073012783040837526j),(-0.013130896733368265+0.039549073578497504j),(0.003432885788068106-0.00322419012842211j),(-0.0027016769146317324-0.002072557202461521j),(0.010214744845526392+0.006084115425335964j),(-0.004379479308205418+0.007015709753781619j),(0.766720405811508+0j),0j,0j
(9.169405221821762+0.8796021473650699j),(-0.008219312724420995+0.01467787424381675j),(0.004706757546481456+0.014746489846765265j),(6.350156137314988e-05-0.007234389174751374j),(-0.00352985822328957-0.002634042299189996j),(-0.003155798885438507-0.0005963060941950862j),(0.008183483410457711-0.005490687781173258j),(0.006520893343038134+0.03633350862956138j),(0.0016569591387373323+0.001536517565775706j),(0.012573618736332655-0.014410617025117797j),(-0.016618582065351526-0.011714234183508719j),(0.0030053866473140397-0.012658291295543515j),(0.766720405811508+0j),0j,0j
(9.166165482815295+0.8796383973495355j),(0.013685467628502361+0.0068044652683963555j),(-0.004817611808202598+0.0016136656272897577j),(-0.009136559180632803-0.0028954218384288216j),(0.005175542975192786+0.0020905451794337336j),(-0.0077883921896500724-0.004903948365731116j),(-0.015606982155829783-0.0036165397379891726j),(0.003267022885865947+0.022978817957953642j),(-0.0008823844791146437+0.0010904764939774325j),(-0.009218372773537237-0.002730412623760045j),(0.005294164435759566-0.012783866983056027j),(0.003888059698248983+0.002354612858941122j),(0.766720405811508+0j),0j,0j
(9.17383486867855+0.8837045707738936j),(-0.0006602542387324321+0.011462563245719228j),(-0.0017367480711607906+0.001980741122493357j),(-0.007959781384576842-0.004542001151204664j),(-0.00040796237155374133-0.008565265925595682j),(0.013146440928567382-0.0031999154932206963j),(-0.006055329429557778+0.004602104415211692j),(0.017985416853758235+0.016871646320647575j),(0.007350948955417683-0.006840416616125795j),(-0.0013597751636720548-0.01270816122951583j),(-0.011293936008685631-0.0170100277217293j),(-0.0007409937035133818+0.002617969516952555j),(0.766720405811508+0j),0j,0j
(9.168975768499074+0.881955763522883j),(-0.0010165344663309642+0.0037699323236453485j),(0.004216916024563467-0.008224512573334142j),(-0.008701457483177036-0.004640774730606201j),(-0.005346095129787637-0.009830939457505041j),(0.0026133430364310194-0.0009565755990230233j),(-0.005942295367177277-0.0007416893058179719j),(0.03327208838777451+0.009629345936901844j),(-0.0015108258055358925+0.012501768998668863j),(-0.003480395923796272+0.010134459331878285j),(-0.017695475701509686+0.0001294031957741141j),(0.01451361093340139+0.013993997356884698j),(0.766720405811508+0j),0j,0j
(9.148196929822673+0.8792433178139485j),(-0.001030537151452997+0.0034964772388562746j),(0.002611722656818187-0.003567285787173886j),(-0.012578776890413729+0.004313647321766423j),(-0.010839310062847201-0.003648440339250393j),(0.000315372879062633+0.0025821519115924643j),(-0.002043484845056785+0.011338648788176472j),(0.01537784850570846+0.0027772266665572025j),(0.004249004369803782-0.004306815465732515j),(0.005327169758754441+0.00460374849501255j),(0.013677991627897406-0.01229921610654899j),(0.0014766152747499317+0.0009633039318297405j),(0.766720405811508+0j),0j,0j
(9.148389271412025+0.8761637670989042j),(-0.0008758097339862767-0.003456391506491654j),(0.0011534071320870995-0.008251973384669854j),(-0.004945159160123447-0.00945895214070952j),(-0.005678397889706213-0.006161386469116724j),(-0.005456278121665412+0.0030943863445654194j),(-0.000744703600637611-0.005246024525456944j),(0.032302325633462636-0.001568526028994741j),(-0.009613670456391984+0.001411405266849618j),(-0.005322186410483598+0.0030054248579203797j),(-0.016198582182689308+0.0026444255963803454j),(0.005513810024462147-0.0008862343375656385j),(0.766720405811508+0j),0j,0j
(9.160907472762503+0.8884393480266557j),(-0.0037510080781995893-0.0035033704435917705j),(0.006062072634752121+0.0026903775598194008j),(0.007522172017866438+0.01726495990125068j),(-0.0036145503555809243+0.010208075981531149j),(0.002453526586361516-0.0029953439855327337j),(-0.002451702641073971+0.01089982427813685j),(0.01874862149621253-0.019159469486019473j),(-0.005427705081077562+0.0024503016543964383j),(0.003841584527024086-0.015949322649808167j),(0.0035049785730553095+0.0038003236336549076j),(0.005358069761943717+0.015149597294857056j),(0.766720405811508+0j),0j,0j
(9.15645190981665+0.877913519976232j),(-0.0018261281808066238-0.013146067683755j),(-0.011994436630274507-0.003424367184589731j),(-0.010822855738267509+0.005007741547022798j),(-0.0013374463037781272-0.007365356651744537j),(-0.006326353617632429-0.011703460825144018j),(0.00278084364214104+0.014221855272615045j),(0.005234350099484991-0.026365037676395957j),(0.006163751937019062-0.00853549938919651j),(0.007171282080284098-0.007591401149307093j),(-0.010154870180956333-0.0017623434565181405j),(0.01043632183196198+0.010497828347099513j),(0.766720405811508+0j),0j,0j
(9.136476178572254+0.8731513668217056j),(0.0239221548345104+0.013928583938074827j),(0.0023139032021993675-0.0029424194300527763j),(-0.0015773251195913274+0.000869388353923875j),(-0.002960451098436719-0.010956589597481902j),(0.006512771993437547+0.006971744497584925j),(-0.001255908644305804-0.015580238899536636j),(0.004575624305896543-0.038205378026528056j),(0.0017752877782007256+0.008294990768020637j),(0.000910515850472444+0.00016363514297608591j),(-0.015140192682117852-0.006897352282360905j),(-0.007570276032028587+0.014608222022141498j),(0.766720405811508+0j),0j,0j
(9.174568270736255+0.8825954107202081j),(0.0037765260951247662+0.007323733350725695j),(0.0004410802013475128+0.009362347778384407j),(-0.015738851975383966-0.014230401160197137j),(0.011961054381367502-0.005421378751332084j),(-0.0049954031585311915-0.009983093744675622j),(0.005519344712777928-0.007314659646615372j),(-0.008105440693880535-0.03314479428543521j),(-0.0002162291921499011+0.011504412503475892j),(-0.011840101149413002+0.002808079587811928j),(-0.00637631721294233-0.0015504423608326576j),(-0.0034470831371398924+0.00743244438135493j),(0.766720405811508+0j),0j,0j
(9.157366346217483+0.8913830227308481j),(0.0022141892565722605+0.0042858619455170815j),(-0.004469329931965865-0.01516810598796719j),(0.0044306204132558424-0.007235680608113915j),(0.003803816444504858-0.010407260734479335j),(0.0009922436856205305+0.005870265225266501j),(0.0037803848942439284+0.0024193693248094885j),(-0.025278785602824674-0.014263303110377858j),(0.008344107979762629-0.00200460805838471j),(-0.001307858863475425+0.004084858671310532j),(0.0121905739041624-0.012149263493740101j),(-0.010043132543916995-0.011662259083472855j),(0.766720405811508+0j),0j,0j
(9.152081022433626+0.8874649328514999j),(-0.01234984491342844-0.002137157989865286j),(0.010042872522634224+0.0019772831505463447j),(-0.010258882100952174-0.004072845493211519j),(0.01494500240633319+0.006275937886219203j),(0.002334471684607357+0.007311649165421884j),(-0.0019319797267280938+0.007054306290070142j),(-0.02709235889224122+0.004016500486734542j),(-0.0040107830233949305-0.0118336641272561j),(0.0036308847211570386-0.012830263305064534j),(0.006023258056304462-0.009352549701804817j),(0.014086276682121337-0.00865309530522717j),(0.766720405811508+0j),0j,0j
(9.161072858646587+0.8910594175648489j),(0.005314285681620118-0.009870225451079335j),(-0.0013735134669695132+0.00014379725573327113j),(-0.0035768223856354198-0.00026214282727632376j),(0.002284217822390585-0.00627215847813238j),(0.011470107384573661+0.016086731000979404j),(0.009440970952811377-0.007110800817596823j),(-0.02176895865169507+0.003958098219919719j),(0.005916835334232199+0.008046210578099441j),(-0.01056759787108838+0.002626287545114959j),(0.009115922502459352+0.0007866289298430447j),(0.00743206583803877+0.0036094753336735714j),(0.766720405811508+0j),0j,0j
(9.156605340695986+0.8894085683731935j),(0.007182945720757159-0.004539642141754483j),(0.002795039104658975+0.002275632308787995j),(0.005506202214029157+0.009220359139989726j),(0.014212616345613395+0.007290565667205841j),(0.0016259915718462572+0.005949987823248921j),(0.013993508689531973+0.0013437245579394899j),(-0.03406427982470152-0.000953532958623539j),(-0.01235060574050102+0.004936265290985818j),(0.009536637856378302+0.0009797256442351798j),(-0.008306438840170597-0.003955326365335659j),(0.005641854728283099+0.004689294032900725j),(0.766720405811508+0j),0j,0j
(9.152494397562094+0.8787790879405031j),(0.016473895511407828-0.00019826383246302295j),(0.006660474737133309-0.011743000150774273j),(-0.0016669450508767503-0.014176238082352341j),(-0.007497862963879079+0.006443027224595351j),(0.002751828866516308+0.002964885863914624j),(0.012599741289751163+0.008090785467147338j),(-0.026374979246726528+0.027525329938933408j),(-0.017789474800785663+0.018957559907611703j),(-0.0005143447570733206-0.003777693801031309j),(-0.013599879064425427-0.0020863983975543243j),(-0.0026542144923782044+0.012624500308661132j),(0.766720405811508+0j),0j,0j
